"EventGroup","ImpactType","value","geography","table"
"Gallatin","Indirect",1783.5647984517,"Yellowstone County, MT (2024)","Employee Compensation"
"Gallatin","Induced",577.039926110393,"Yellowstone County, MT (2024)","Employee Compensation"
"Gallatin_MA","Indirect",18782.2117476674,"Yellowstone County, MT (2024)","Employee Compensation"
"Gallatin_MA","Induced",6178.90703404188,"Yellowstone County, MT (2024)","Employee Compensation"
"Glacier","Indirect",615.877762170961,"Yellowstone County, MT (2024)","Employee Compensation"
"Glacier","Induced",253.801428214585,"Yellowstone County, MT (2024)","Employee Compensation"
"Lewis and Clark","Induced",39.1813530273854,"Yellowstone County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Indirect",189.923801665991,"Yellowstone County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Induced",851.676971715595,"Yellowstone County, MT (2024)","Employee Compensation"
"Missoula","Indirect",17.525926201102,"Yellowstone County, MT (2024)","Employee Compensation"
"Missoula","Induced",332.572826059371,"Yellowstone County, MT (2024)","Employee Compensation"
"Missoula_MA","Indirect",934.063690890479,"Yellowstone County, MT (2024)","Employee Compensation"
"Missoula_MA","Induced",6045.04834859837,"Yellowstone County, MT (2024)","Employee Compensation"
"Park","Indirect",5782.06726978388,"Yellowstone County, MT (2024)","Employee Compensation"
"Park","Induced",1439.49711272166,"Yellowstone County, MT (2024)","Employee Compensation"
"Park_MA","Indirect",68264.0239177558,"Yellowstone County, MT (2024)","Employee Compensation"
"Park_MA","Induced",17445.4624342079,"Yellowstone County, MT (2024)","Employee Compensation"
"Ravalli","Indirect",16.1775275271392,"Yellowstone County, MT (2024)","Employee Compensation"
"Ravalli","Induced",5.04551607868418,"Yellowstone County, MT (2024)","Employee Compensation"
"Ravalli_MA","Indirect",334.744241879978,"Yellowstone County, MT (2024)","Employee Compensation"
"Ravalli_MA","Induced",132.439821880182,"Yellowstone County, MT (2024)","Employee Compensation"
"Rest of MT","Indirect",4870.13700305705,"Yellowstone County, MT (2024)","Employee Compensation"
"Rest of MT","Induced",2967.71701573179,"Yellowstone County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Indirect",1228.30401301255,"Yellowstone County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Induced",822.099980019017,"Yellowstone County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Indirect",5827.48670288937,"Yellowstone County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Induced",2180.11130173577,"Yellowstone County, MT (2024)","Employee Compensation"
"Yellowstone","Direct",9004.5824394825,"Yellowstone County, MT (2024)","Employee Compensation"
"Yellowstone","Indirect",6861.53276850523,"Yellowstone County, MT (2024)","Employee Compensation"
"Yellowstone","Induced",3986.89693274929,"Yellowstone County, MT (2024)","Employee Compensation"
"Cascade","Indirect",76.2838955996406,"Glacier County, MT (2024)","Employee Compensation"
"Cascade","Induced",6.06081273253298,"Glacier County, MT (2024)","Employee Compensation"
"Cascade_MA","Indirect",48.1300457522408,"Glacier County, MT (2024)","Employee Compensation"
"Cascade_MA","Induced",3.35573576298434,"Glacier County, MT (2024)","Employee Compensation"
"Gallatin_MA","Indirect",22.5027039771778,"Glacier County, MT (2024)","Employee Compensation"
"Gallatin_MA","Induced",1.66352941160351,"Glacier County, MT (2024)","Employee Compensation"
"Glacier","Direct",97791.999038856,"Glacier County, MT (2024)","Employee Compensation"
"Glacier","Indirect",57250.2162667838,"Glacier County, MT (2024)","Employee Compensation"
"Glacier","Induced",10099.6631375147,"Glacier County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Indirect",136.337889557625,"Glacier County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Induced",10.7195747793283,"Glacier County, MT (2024)","Employee Compensation"
"Missoula_MA","Indirect",23.7938130690282,"Glacier County, MT (2024)","Employee Compensation"
"Missoula_MA","Induced",110.055968278537,"Glacier County, MT (2024)","Employee Compensation"
"Park_MA","Indirect",58.7532923131367,"Glacier County, MT (2024)","Employee Compensation"
"Park_MA","Induced",3.70949382992878,"Glacier County, MT (2024)","Employee Compensation"
"Rest of MT","Indirect",250.171204844769,"Glacier County, MT (2024)","Employee Compensation"
"Rest of MT","Induced",49.0734648392818,"Glacier County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Indirect",30.4742177484564,"Glacier County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Induced",4.19241164240542,"Glacier County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Indirect",134.567592715453,"Glacier County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Induced",11.9097478623651,"Glacier County, MT (2024)","Employee Compensation"
"Cascade","Indirect",113.726597634788,"Missoula County, MT (2024)","Employee Compensation"
"Cascade","Induced",48.584845548715,"Missoula County, MT (2024)","Employee Compensation"
"Cascade_MA","Indirect",97.0413672181032,"Missoula County, MT (2024)","Employee Compensation"
"Cascade_MA","Induced",41.4567914294615,"Missoula County, MT (2024)","Employee Compensation"
"Gallatin","Induced",103.454082835802,"Missoula County, MT (2024)","Employee Compensation"
"Gallatin_MA","Indirect",51.2908596585875,"Missoula County, MT (2024)","Employee Compensation"
"Gallatin_MA","Induced",1034.25418584868,"Missoula County, MT (2024)","Employee Compensation"
"Glacier","Indirect",53.49242764973,"Missoula County, MT (2024)","Employee Compensation"
"Glacier","Induced",70.9031600290839,"Missoula County, MT (2024)","Employee Compensation"
"Lewis and Clark","Induced",50.4249968366466,"Missoula County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Indirect",480.499024680745,"Missoula County, MT (2024)","Employee Compensation"
"Lewis and Clark_MA","Induced",1140.33734104181,"Missoula County, MT (2024)","Employee Compensation"
"Missoula","Direct",256417.27037826,"Missoula County, MT (2024)","Employee Compensation"
"Missoula","Indirect",171272.807259861,"Missoula County, MT (2024)","Employee Compensation"
"Missoula","Induced",102221.800313563,"Missoula County, MT (2024)","Employee Compensation"
"Missoula_MA","Direct",4326546.43665461,"Missoula County, MT (2024)","Employee Compensation"
"Missoula_MA","Indirect",2891757.71137175,"Missoula County, MT (2024)","Employee Compensation"
"Missoula_MA","Induced",1726234.0098554,"Missoula County, MT (2024)","Employee Compensation"
"Park","Induced",37.2423401128477,"Missoula County, MT (2024)","Employee Compensation"
"Park_MA","Indirect",109.804594962734,"Missoula County, MT (2024)","Employee Compensation"
"Park_MA","Induced",506.441659767387,"Missoula County, MT (2024)","Employee Compensation"
"Ravalli","Indirect",6172.86276381112,"Missoula County, MT (2024)","Employee Compensation"
"Ravalli","Induced",2016.91196367153,"Missoula County, MT (2024)","Employee Compensation"
"Ravalli_MA","Indirect",38249.6129959705,"Missoula County, MT (2024)","Employee Compensation"
"Ravalli_MA","Induced",12543.4334960664,"Missoula County, MT (2024)","Employee Compensation"
"Rest of MT","Indirect",1474.36022006961,"Missoula County, MT (2024)","Employee Compensation"
"Rest of MT","Induced",953.782440500649,"Missoula County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Indirect",207.756518689299,"Missoula County, MT (2024)","Employee Compensation"
"Rest of MT_MA","Induced",216.262936516171,"Missoula County, MT (2024)","Employee Compensation"
"Silver Bow","Induced",35.7012107162916,"Missoula County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Indirect",2977.69622190544,"Missoula County, MT (2024)","Employee Compensation"
"Silver Bow_MA","Induced",8119.69426902608,"Missoula County, MT (2024)","Employee Compensation"
"Beaverhead_MA","Direct",10.8084643905979,"Beaverhead County, MT (2024)","FTE"
"Beaverhead_MA","Indirect",7.08965689683547,"Beaverhead County, MT (2024)","FTE"
"Beaverhead_MA","Induced",2.15616811237895,"Beaverhead County, MT (2024)","FTE"
"Gallatin","Indirect",0.00265015665542809,"Beaverhead County, MT (2024)","FTE"
"Gallatin","Induced",0.0015063924641678,"Beaverhead County, MT (2024)","FTE"
"Gallatin_MA","Indirect",0.0264857587846131,"Beaverhead County, MT (2024)","FTE"
"Gallatin_MA","Induced",0.0166423974491539,"Beaverhead County, MT (2024)","FTE"
"Glacier","Indirect",0.000197747136439112,"Beaverhead County, MT (2024)","FTE"
"Glacier","Induced",0.0000309225990910569,"Beaverhead County, MT (2024)","FTE"
"Lewis and Clark_MA","Induced",0.00168428799148918,"Beaverhead County, MT (2024)","FTE"
"Madison","Induced",0.00113187732414864,"Beaverhead County, MT (2024)","FTE"
"Missoula","Indirect",0.000425281209006912,"Beaverhead County, MT (2024)","FTE"
"Missoula","Induced",0.0000936347229524942,"Beaverhead County, MT (2024)","FTE"
"Missoula_MA","Indirect",0.0122961944893056,"Beaverhead County, MT (2024)","FTE"
"Missoula_MA","Induced",0.00686772851865661,"Beaverhead County, MT (2024)","FTE"
"Park","Indirect",0.000682053370414219,"Beaverhead County, MT (2024)","FTE"
"Park","Induced",0.000218358840559062,"Beaverhead County, MT (2024)","FTE"
"Park_MA","Indirect",0.0149609903400232,"Beaverhead County, MT (2024)","FTE"
"Park_MA","Induced",0.00729595291719384,"Beaverhead County, MT (2024)","FTE"
"Ravalli","Indirect",0.00143161422022031,"Beaverhead County, MT (2024)","FTE"
"Ravalli","Induced",0.000189223015220858,"Beaverhead County, MT (2024)","FTE"
"Ravalli_MA","Indirect",0.00963147686121677,"Beaverhead County, MT (2024)","FTE"
"Ravalli_MA","Induced",0.00131076833107039,"Beaverhead County, MT (2024)","FTE"
"Rest of MT","Indirect",0.00098146907372789,"Beaverhead County, MT (2024)","FTE"
"Rest of MT","Induced",0.000553801330076412,"Beaverhead County, MT (2024)","FTE"
"Silver Bow","Indirect",0.0042859521027738,"Beaverhead County, MT (2024)","FTE"
"Silver Bow","Induced",0.00110539167514413,"Beaverhead County, MT (2024)","FTE"
"Silver Bow_MA","Indirect",0.995175334405292,"Beaverhead County, MT (2024)","FTE"
"Silver Bow_MA","Induced",0.25154723775117,"Beaverhead County, MT (2024)","FTE"
"Beaverhead_MA","Indirect",0.00971747602336456,"Cascade County, MT (2024)","FTE"
"Beaverhead_MA","Induced",0.00304302922096808,"Cascade County, MT (2024)","FTE"
"Cascade","Direct",1.48715989799643,"Cascade County, MT (2024)","FTE"
"Cascade","Indirect",0.875028511970399,"Cascade County, MT (2024)","FTE"
"Cascade","Induced",0.300875508955214,"Cascade County, MT (2024)","FTE"
"Cascade_MA","Direct",1.26897342200417,"Cascade County, MT (2024)","FTE"
"Cascade_MA","Indirect",0.746649991492014,"Cascade County, MT (2024)","FTE"
"Cascade_MA","Induced",0.256733001414662,"Cascade County, MT (2024)","FTE"
"Gallatin","Indirect",0.000607257125686188,"Cascade County, MT (2024)","FTE"
"Gallatin","Induced",0.000363768185736524,"Cascade County, MT (2024)","FTE"
"Gallatin_MA","Indirect",0.0247133271303782,"Cascade County, MT (2024)","FTE"
"Gallatin_MA","Induced",0.0102819953667744,"Cascade County, MT (2024)","FTE"
"Glacier","Indirect",0.00871316875071034,"Cascade County, MT (2024)","FTE"
"Glacier","Induced",0.00284823409188245,"Cascade County, MT (2024)","FTE"
"Lewis and Clark","Indirect",0.00614406560280822,"Cascade County, MT (2024)","FTE"
"Lewis and Clark","Induced",0.0034440059757381,"Cascade County, MT (2024)","FTE"
"Lewis and Clark_MA","Indirect",0.144895937912006,"Cascade County, MT (2024)","FTE"
"Lewis and Clark_MA","Induced",0.0782319138747375,"Cascade County, MT (2024)","FTE"
"Missoula","Indirect",0.000491809250445095,"Cascade County, MT (2024)","FTE"
"Missoula","Induced",0.00252320718383515,"Cascade County, MT (2024)","FTE"
"Missoula_MA","Indirect",0.0178829745746992,"Cascade County, MT (2024)","FTE"
"Missoula_MA","Induced",0.0467334233563203,"Cascade County, MT (2024)","FTE"
"Park_MA","Indirect",0.0152274190860646,"Cascade County, MT (2024)","FTE"
"Park_MA","Induced",0.00609981478476123,"Cascade County, MT (2024)","FTE"
"Ravalli","Indirect",0.000274333970603772,"Cascade County, MT (2024)","FTE"
"Ravalli","Induced",0.000138909940106077,"Cascade County, MT (2024)","FTE"
"Ravalli_MA","Indirect",0.00172409930099776,"Cascade County, MT (2024)","FTE"
"Ravalli_MA","Induced",0.000872863290596269,"Cascade County, MT (2024)","FTE"
"Rest of MT","Indirect",0.0144035234853377,"Cascade County, MT (2024)","FTE"
"Rest of MT","Induced",0.0111200901867624,"Cascade County, MT (2024)","FTE"
"Rest of MT_MA","Indirect",0.00332171155937605,"Cascade County, MT (2024)","FTE"
"Rest of MT_MA","Induced",0.0029735880005097,"Cascade County, MT (2024)","FTE"
"Silver Bow_MA","Indirect",0.121133723826112,"Cascade County, MT (2024)","FTE"
"Silver Bow_MA","Induced",0.0761815323584094,"Cascade County, MT (2024)","FTE"
"Beaverhead_MA","Indirect",0.569670740932412,"Gallatin County, MT (2024)","FTE"
"Beaverhead_MA","Induced",0.123277871355242,"Gallatin County, MT (2024)","FTE"
"Cascade","Indirect",0.0202469968323767,"Gallatin County, MT (2024)","FTE"
"Cascade","Induced",0.00401245547250608,"Gallatin County, MT (2024)","FTE"
"Cascade_MA","Indirect",0.017276488486748,"Gallatin County, MT (2024)","FTE"
"Cascade_MA","Induced",0.00342377397241897,"Gallatin County, MT (2024)","FTE"
"Gallatin","Direct",2.4093972148669,"Gallatin County, MT (2024)","FTE"
"Gallatin","Indirect",1.71158395223057,"Gallatin County, MT (2024)","FTE"
"Gallatin","Induced",0.765739604663717,"Gallatin County, MT (2024)","FTE"
"Gallatin_MA","Direct",23.7299176444378,"Gallatin County, MT (2024)","FTE"
"Gallatin_MA","Indirect",16.9201361786155,"Gallatin County, MT (2024)","FTE"
"Gallatin_MA","Induced",7.56040807095251,"Gallatin County, MT (2024)","FTE"
"Glacier","Indirect",0.00768470215266147,"Gallatin County, MT (2024)","FTE"
"Glacier","Induced",0.00166676630515658,"Gallatin County, MT (2024)","FTE"
"Lewis and Clark","Indirect",0.00581538999663167,"Gallatin County, MT (2024)","FTE"
"Lewis and Clark","Induced",0.00182678590208255,"Gallatin County, MT (2024)","FTE"
"Lewis and Clark_MA","Indirect",0.123193912675731,"Gallatin County, MT (2024)","FTE"
"Lewis and Clark_MA","Induced",0.0392283354666618,"Gallatin County, MT (2024)","FTE"
"Madison","Induced",0.0192784870881556,"Gallatin County, MT (2024)","FTE"
"Missoula","Indirect",0.00152154824374392,"Gallatin County, MT (2024)","FTE"
"Missoula","Induced",0.00117411641166929,"Gallatin County, MT (2024)","FTE"
"Missoula_MA","Indirect",0.0523725779510876,"Gallatin County, MT (2024)","FTE"
"Missoula_MA","Induced",0.0284391169472099,"Gallatin County, MT (2024)","FTE"
"Park","Indirect",1.42122316700368,"Gallatin County, MT (2024)","FTE"
"Park","Induced",0.301322481279992,"Gallatin County, MT (2024)","FTE"
"Park_MA","Indirect",16.025999873045,"Gallatin County, MT (2024)","FTE"
"Park_MA","Induced",3.40812660606753,"Gallatin County, MT (2024)","FTE"
"Ravalli","Indirect",0.000603838050217962,"Gallatin County, MT (2024)","FTE"
"Ravalli","Induced",0.000184819090192654,"Gallatin County, MT (2024)","FTE"
"Ravalli_MA","Indirect",0.00490308039726544,"Gallatin County, MT (2024)","FTE"
"Ravalli_MA","Induced",0.00191886796420693,"Gallatin County, MT (2024)","FTE"
"Rest of MT","Indirect",0.0757245556991241,"Gallatin County, MT (2024)","FTE"
"Rest of MT","Induced",0.0193485871839418,"Gallatin County, MT (2024)","FTE"
"Rest of MT_MA","Indirect",0.0208943908958507,"Gallatin County, MT (2024)","FTE"
"Rest of MT_MA","Induced",0.00530745514130257,"Gallatin County, MT (2024)","FTE"
"Silver Bow","Indirect",0.00360477108755583,"Gallatin County, MT (2024)","FTE"
"Silver Bow","Induced",0.000957598050354449,"Gallatin County, MT (2024)","FTE"
"Silver Bow_MA","Indirect",1.22150791510856,"Gallatin County, MT (2024)","FTE"
"Silver Bow_MA","Induced",0.352214929493323,"Gallatin County, MT (2024)","FTE"
"Yellowstone","Indirect",0.00583683783925711,"Gallatin County, MT (2024)","FTE"
"Yellowstone","Induced",0.000839136736395389,"Gallatin County, MT (2024)","FTE"
"Beaverhead_MA","Indirect",0.0622750227553067,"Lewis and Clark County, MT (2024)","FTE"
"Beaverhead_MA","Induced",0.0117947316556863,"Lewis and Clark County, MT (2024)","FTE"
"Cascade","Indirect",0.0146893300692783,"Lewis and Clark County, MT (2024)","FTE"
"Cascade","Induced",0.00530496966455191,"Lewis and Clark County, MT (2024)","FTE"
"Cascade_MA","Indirect",0.0125342066243678,"Lewis and Clark County, MT (2024)","FTE"
"Cascade_MA","Induced",0.0045266588467886,"Lewis and Clark County, MT (2024)","FTE"
"Gallatin","Indirect",0.00576196707714689,"Lewis and Clark County, MT (2024)","FTE"
"Gallatin","Induced",0.00282430090730767,"Lewis and Clark County, MT (2024)","FTE"
"Gallatin_MA","Indirect",0.0598808602494304,"Lewis and Clark County, MT (2024)","FTE"
"Gallatin_MA","Induced",0.0288094940345527,"Lewis and Clark County, MT (2024)","FTE"
"Glacier","Indirect",0.0136815974244393,"Lewis and Clark County, MT (2024)","FTE"
"Glacier","Induced",0.0029204173295867,"Lewis and Clark County, MT (2024)","FTE"
"Lewis and Clark","Direct",0.488407438521059,"Lewis and Clark County, MT (2024)","FTE"
"Lewis and Clark","Indirect",0.321904059475502,"Lewis and Clark County, MT (2024)","FTE"
"Lewis and Clark","Induced",0.176778506711331,"Lewis and Clark County, MT (2024)","FTE"
"Lewis and Clark_MA","Direct",8.94565577835229,"Lewis and Clark County, MT (2024)","FTE"
"Lewis and Clark_MA","Indirect",5.89598495559751,"Lewis and Clark County, MT (2024)","FTE"
"Lewis and Clark_MA","Induced",3.23786974833824,"Lewis and Clark County, MT (2024)","FTE"
"Missoula","Indirect",0.00510693290216591,"Lewis and Clark County, MT (2024)","FTE"
"Missoula","Induced",0.00192854448253778,"Lewis and Clark County, MT (2024)","FTE"
"Missoula_MA","Indirect",0.0952319332348618,"Lewis and Clark County, MT (2024)","FTE"
"Missoula_MA","Induced",0.0443487100276311,"Lewis and Clark County, MT (2024)","FTE"
"Park","Indirect",0.00267144423707041,"Lewis and Clark County, MT (2024)","FTE"
"Park","Induced",0.00213895579737875,"Lewis and Clark County, MT (2024)","FTE"
"Park_MA","Indirect",0.0523011176299941,"Lewis and Clark County, MT (2024)","FTE"
"Park_MA","Induced",0.0331103020609754,"Lewis and Clark County, MT (2024)","FTE"
"Ravalli","Indirect",0.000997562863551123,"Lewis and Clark County, MT (2024)","FTE"
"Ravalli","Induced",0.000468285462534946,"Lewis and Clark County, MT (2024)","FTE"
"Ravalli_MA","Indirect",0.00739687092180499,"Lewis and Clark County, MT (2024)","FTE"
"Ravalli_MA","Induced",0.00310504550608323,"Lewis and Clark County, MT (2024)","FTE"
"Rest of MT","Indirect",0.0264961313101865,"Lewis and Clark County, MT (2024)","FTE"
"Rest of MT","Induced",0.0113856776284803,"Lewis and Clark County, MT (2024)","FTE"
"Rest of MT_MA","Indirect",0.00724859868027532,"Lewis and Clark County, MT (2024)","FTE"
"Rest of MT_MA","Induced",0.00318494682168047,"Lewis and Clark County, MT (2024)","FTE"
"Silver Bow","Indirect",0.00140880458481032,"Lewis and Clark County, MT (2024)","FTE"
"Silver Bow","Induced",0.00105995387871983,"Lewis and Clark County, MT (2024)","FTE"
"Silver Bow_MA","Indirect",0.391551626058752,"Lewis and Clark County, MT (2024)","FTE"
"Silver Bow_MA","Induced",0.24257991164361,"Lewis and Clark County, MT (2024)","FTE"
"Beaverhead_MA","Indirect",0.136319698619864,"Madison County, MT (2024)","FTE"
"Beaverhead_MA","Induced",0.092954990261831,"Madison County, MT (2024)","FTE"
"Gallatin","Indirect",0.021072355939945,"Madison County, MT (2024)","FTE"
"Gallatin","Induced",0.00939343762844054,"Madison County, MT (2024)","FTE"
"Gallatin_MA","Indirect",0.220489066570889,"Madison County, MT (2024)","FTE"
"Gallatin_MA","Induced",0.0943335575548458,"Madison County, MT (2024)","FTE"
"Lewis and Clark_MA","Indirect",0.000248473572095556,"Madison County, MT (2024)","FTE"
"Lewis and Clark_MA","Induced",0.0028389841359784,"Madison County, MT (2024)","FTE"
"Madison","Direct",0.0912767282016811,"Madison County, MT (2024)","FTE"
"Madison","Indirect",0.057518863575161,"Madison County, MT (2024)","FTE"
"Madison","Induced",0.04436921247804,"Madison County, MT (2024)","FTE"
"Missoula","Induced",0.000628117459612803,"Madison County, MT (2024)","FTE"
"Missoula_MA","Indirect",0.000440354313364092,"Madison County, MT (2024)","FTE"
"Missoula_MA","Induced",0.0108191893402638,"Madison County, MT (2024)","FTE"
"Park","Indirect",0.00748644033215961,"Madison County, MT (2024)","FTE"
"Park","Induced",0.00339004957704791,"Madison County, MT (2024)","FTE"
"Park_MA","Indirect",0.0882107102013996,"Madison County, MT (2024)","FTE"
"Park_MA","Induced",0.0387741780697725,"Madison County, MT (2024)","FTE"
"Rest of MT","Indirect",0.000351439484586841,"Madison County, MT (2024)","FTE"
"Rest of MT","Induced",0.000993260277563825,"Madison County, MT (2024)","FTE"
"Rest of MT_MA","Induced",0.000268789671424188,"Madison County, MT (2024)","FTE"
"Silver Bow","Indirect",0.000281272960976157,"Madison County, MT (2024)","FTE"
"Silver Bow","Induced",0.000424940020091156,"Madison County, MT (2024)","FTE"
"Silver Bow_MA","Indirect",0.0682074722994042,"Madison County, MT (2024)","FTE"
"Silver Bow_MA","Induced",0.0930255022453787,"Madison County, MT (2024)","FTE"
"Beaverhead_MA","Indirect",0.0120913388533567,"Park County, MT (2024)","FTE"
"Beaverhead_MA","Induced",0.00175781683427558,"Park County, MT (2024)","FTE"
"Gallatin","Indirect",0.15034746941054,"Park County, MT (2024)","FTE"
"Gallatin","Induced",0.0182395968069425,"Park County, MT (2024)","FTE"
"Gallatin_MA","Indirect",1.54217884468428,"Park County, MT (2024)","FTE"
"Gallatin_MA","Induced",0.189167309255895,"Park County, MT (2024)","FTE"
"Lewis and Clark_MA","Induced",0.000968055532919956,"Park County, MT (2024)","FTE"
"Madison","Induced",0.000730400586352784,"Park County, MT (2024)","FTE"
"Missoula_MA","Indirect",0.00231519543721019,"Park County, MT (2024)","FTE"
"Missoula_MA","Induced",0.00433942658536017,"Park County, MT (2024)","FTE"
"Park","Direct",3.46407460287231,"Park County, MT (2024)","FTE"
"Park","Indirect",1.77580333195938,"Park County, MT (2024)","FTE"
"Park","Induced",0.228394102685927,"Park County, MT (2024)","FTE"
"Park_MA","Direct",38.7408750047051,"Park County, MT (2024)","FTE"
"Park_MA","Indirect",19.9064705922607,"Park County, MT (2024)","FTE"
"Park_MA","Induced",2.56147280270759,"Park County, MT (2024)","FTE"
"Rest of MT","Indirect",0.0338168414107093,"Park County, MT (2024)","FTE"
"Rest of MT","Induced",0.0051561080439952,"Park County, MT (2024)","FTE"
"Rest of MT_MA","Indirect",0.0095813766870313,"Park County, MT (2024)","FTE"
"Rest of MT_MA","Induced",0.00147759922528722,"Park County, MT (2024)","FTE"
"Silver Bow_MA","Indirect",0.0192271919989734,"Park County, MT (2024)","FTE"
"Silver Bow_MA","Induced",0.00522614132121305,"Park County, MT (2024)","FTE"
"Beaverhead_MA","Indirect",0.0179926168586541,"Ravalli County, MT (2024)","FTE"
"Beaverhead_MA","Induced",0.0025668023584036,"Ravalli County, MT (2024)","FTE"
"Gallatin_MA","Induced",0.00171285742901369,"Ravalli County, MT (2024)","FTE"
"Lewis and Clark_MA","Induced",0.00152257905996631,"Ravalli County, MT (2024)","FTE"
"Missoula","Indirect",0.120095624150211,"Ravalli County, MT (2024)","FTE"
"Missoula","Induced",0.164480141249749,"Ravalli County, MT (2024)","FTE"
"Missoula_MA","Indirect",2.08073610963786,"Ravalli County, MT (2024)","FTE"
"Missoula_MA","Induced",2.78959310147503,"Ravalli County, MT (2024)","FTE"
"Park_MA","Induced",0.000704005611120613,"Ravalli County, MT (2024)","FTE"
"Ravalli","Direct",2.0655668870719,"Ravalli County, MT (2024)","FTE"
"Ravalli","Indirect",1.13471028130698,"Ravalli County, MT (2024)","FTE"
"Ravalli","Induced",0.399240650269166,"Ravalli County, MT (2024)","FTE"
"Ravalli_MA","Direct",12.1632778879536,"Ravalli County, MT (2024)","FTE"
"Ravalli_MA","Indirect",6.68892181429568,"Ravalli County, MT (2024)","FTE"
"Ravalli_MA","Induced",2.35284183528647,"Ravalli County, MT (2024)","FTE"
"Rest of MT","Indirect",0.00086936668408883,"Ravalli County, MT (2024)","FTE"
"Rest of MT","Induced",0.00288543728427001,"Ravalli County, MT (2024)","FTE"
"Rest of MT_MA","Induced",0.0006307468806808,"Ravalli County, MT (2024)","FTE"
"Silver Bow_MA","Indirect",0.00168321025323939,"Ravalli County, MT (2024)","FTE"
"Silver Bow_MA","Induced",0.00406759527601628,"Ravalli County, MT (2024)","FTE"
"Beaverhead_MA","Indirect",0.154599974745836,"Rest of MT (2024)","FTE"
"Beaverhead_MA","Induced",0.0406695393123785,"Rest of MT (2024)","FTE"
"Cascade","Indirect",0.0334498247374261,"Rest of MT (2024)","FTE"
"Cascade","Induced",0.010950755007478,"Rest of MT (2024)","FTE"
"Cascade_MA","Indirect",0.0285422829244373,"Rest of MT (2024)","FTE"
"Cascade_MA","Induced",0.0093441311012288,"Rest of MT (2024)","FTE"
"Gallatin","Indirect",0.0113294967401632,"Rest of MT (2024)","FTE"
"Gallatin","Induced",0.0137409123784931,"Rest of MT (2024)","FTE"
"Gallatin_MA","Indirect",0.164106662621614,"Rest of MT (2024)","FTE"
"Gallatin_MA","Induced",0.156771127160648,"Rest of MT (2024)","FTE"
"Glacier","Indirect",0.93122819538274,"Rest of MT (2024)","FTE"
"Glacier","Induced",0.147635523909879,"Rest of MT (2024)","FTE"
"Lewis and Clark","Indirect",0.00092374856837231,"Rest of MT (2024)","FTE"
"Lewis and Clark","Induced",0.0268234003854317,"Rest of MT (2024)","FTE"
"Lewis and Clark_MA","Indirect",0.0580125117667594,"Rest of MT (2024)","FTE"
"Lewis and Clark_MA","Induced",0.503768776005061,"Rest of MT (2024)","FTE"
"Madison","Induced",0.00097032819139157,"Rest of MT (2024)","FTE"
"Missoula","Indirect",0.0228896558011328,"Rest of MT (2024)","FTE"
"Missoula","Induced",0.0515277084751344,"Rest of MT (2024)","FTE"
"Missoula_MA","Indirect",0.501098429964576,"Rest of MT (2024)","FTE"
"Missoula_MA","Induced",0.907063997627514,"Rest of MT (2024)","FTE"
"Park","Indirect",0.096402194143279,"Rest of MT (2024)","FTE"
"Park","Induced",0.0254020447861929,"Rest of MT (2024)","FTE"
"Park_MA","Indirect",1.19787589002693,"Rest of MT (2024)","FTE"
"Park_MA","Induced",0.313846852170962,"Rest of MT (2024)","FTE"
"Ravalli","Indirect",0.00418976886627412,"Rest of MT (2024)","FTE"
"Ravalli","Induced",0.00263153034901397,"Rest of MT (2024)","FTE"
"Ravalli_MA","Indirect",0.0366114479577636,"Rest of MT (2024)","FTE"
"Ravalli_MA","Induced",0.0175038371811999,"Rest of MT (2024)","FTE"
"Rest of MT","Direct",7.07894364756802,"Rest of MT (2024)","FTE"
"Rest of MT","Indirect",5.12922413822849,"Rest of MT (2024)","FTE"
"Rest of MT","Induced",1.58147918876431,"Rest of MT (2024)","FTE"
"Rest of MT_MA","Direct",2.14141877549659,"Rest of MT (2024)","FTE"
"Rest of MT_MA","Indirect",1.55124761355315,"Rest of MT (2024)","FTE"
"Rest of MT_MA","Induced",0.477804653570201,"Rest of MT (2024)","FTE"
"Silver Bow","Indirect",0.00730135428512487,"Rest of MT (2024)","FTE"
"Silver Bow","Induced",0.00713722518391518,"Rest of MT (2024)","FTE"
"Silver Bow_MA","Indirect",2.10777966114033,"Rest of MT (2024)","FTE"
"Silver Bow_MA","Induced",1.56986110409981,"Rest of MT (2024)","FTE"
"Yellowstone","Indirect",0.0232484966651612,"Rest of MT (2024)","FTE"
"Yellowstone","Induced",0.00464732639553741,"Rest of MT (2024)","FTE"
